370112160,160763,642,5681,306.00,2701.50,True
4181018729,1290,2590,10415,7.00,11.50,False
353195493,90,1228,459,0.00,0.00,False
825441732603047936,251,184,6154,1.50,1.50,False
764172594564231168,74,216,1454,0.00,3.00,False
485238808,693,871,3977,1.00,4.00,False
1270602733,1390,2018,42052,0.00,4.00,False
815959602495889409,1765,1033,35567,0.00,0.00,False
840321054371434500,91,109,7634,0.00,0.00,False
2394160168,167,1295,4737,0.00,0.00,False
1027565829171372032,26,145,74,2.00,3.00,False
1054285542043631616,8,32,6,1.00,2.50,False
4350026655,46,23,320,0.00,0.00,False
2589464306,73,40,716,0.00,0.00,False
3959023822,425,556,21010,0.00,1.00,False
1114950517,47,28,7794,0.00,0.00,False
2863515755,2006,185,29612,3.00,3.25,False
962399063202320386,85,354,1419,0.00,0.00,False
788017095112003584,31656,5473,22580,139.00,211.00,False
863360552105639936,173,695,1327,1.00,1.00,False
2481635719,2024,1537,14998,0.00,0.00,False
1002219522345127936,0,12,1,0.00,1.00,False
362511095,308,626,6688,0.00,2.00,False
3013785847,684,765,27959,0.00,1.00,False
1022196874122604544,41,105,70,0.00,1.00,False
3372278770,537,127,17691,0.00,0.00,False
759387282,31,108,278,0.00,1.00,False
1073406068,326,371,22706,0.00,2.00,False
953708877501075456,2,8,11,0.00,2.00,False
1299603727,657,81,1823,3.50,9.50,False
164361109,59,147,6353,0.00,0.00,False
289820101,248,464,6738,0.50,2.50,False
65830466,57,221,202,0.00,0.00,False
54840915,449,309,517,0.00,0.00,False
1467598909,6,144,130,2.00,17.00,False
743548609698926592,431,438,1159,,,False
970067574460383233,1018,2283,6630,1.00,8.00,False
875400464724086785,309,2868,1794,0.00,0.00,False
783300619872403457,831,20,1392,4.00,20.00,False
3180407627,3058,4981,58733,2.67,7.83,False
550715153,2886,1150,21722,1.00,22.00,False
4832252841,4478,776,5536,14.00,45.00,False
715458368,993,4819,24495,1.40,2.20,False
949285657,4897,395,5350,0.00,3.00,False
593602379,651,688,3376,0.00,1.00,False
892570042361155589,32,262,993,0.00,2.00,False
2362891592,1209,318,6562,15.00,50.20,False
359815137,445,1112,11729,0.00,0.00,False
839443549,7789,689,53081,19.00,87.50,False
1052580629760610304,6,54,169,0.00,1.00,False
99466939,425,1538,2674,1.00,2.00,False
951408622302646273,0,0,3637,0.00,0.00,False
382249002,268,2122,16132,0.00,1.00,False
33857678,603893,1012,60725,4.00,19.00,True
3740919509,26,384,2660,0.00,0.00,False
3136619182,19195,21115,65248,3.00,14.00,False
785421812565962752,540,369,9354,0.00,1.00,False
3131564091,84,24,728,0.00,1.00,False
1912152138,494,507,12042,0.00,0.00,False
1024008591408328704,501,273,2877,37.00,36.00,False
720898305304236032,255,1196,2952,22.50,78.00,False
1011121790,845,308,2810,0.50,4.00,False
818825658482782208,258,1805,11791,0.50,0.00,False
460409077,49835,922,60323,10.00,73.50,True
2192421705,721,784,1364,1.00,2.00,False
1054390486310494210,5,0,389,0.00,0.00,False
2888114003,4327,3108,117322,6.00,18.00,False
65082896,1170,250,7332,4.00,3.00,False
299634751,18,256,42,0.00,0.00,False
994964378,3586,3594,19667,0.00,7.00,False
3696844625,35,85,30,0.00,1.00,False
4783392562,126,196,7427,0.00,0.00,False
1054066062604541957,0,0,8,0.00,1.00,False
471334482,122,1511,369,0.00,0.00,False
952804340355489792,10,262,270,0.00,0.00,False
838734108087959552,142,997,2326,0.00,0.00,False
3785190741,9114,1511,187846,7.00,19.00,False
3300360322,19,35,1028,0.00,0.00,False
3291945257,205,397,7520,0.00,0.00,False
2266341758,3318,2470,29813,0.00,2.00,False
585258645,349,273,4057,0.00,1.00,False
461625732,862,1005,931,0.00,44.00,False
909926992929280000,51,153,2909,0.00,1.00,False
424880099,1081,975,20734,0.00,1.00,False
133805908,1028,1385,45826,0.67,0.67,False
573432548,857,414,9403,0.00,0.00,False
770701534803927040,83,336,1091,0.00,0.00,False
825662104405413888,17,181,274,0.00,1.00,False
774271315045908480,732,645,20290,1.00,1.00,False
796698893488705537,5158,1415,5349,0.00,23.00,False
982639298548846593,811,810,6042,0.00,5.00,False
4824496263,246,255,6119,0.00,1.00,False
2548118658,165,212,463,0.00,1.00,False
148084971,91,279,1720,0.00,1.00,False
153469243,791,1179,13928,0.00,0.00,False
852811171954540548,293,1687,13311,0.00,1.00,False
1009196311932030977,0,22,92,,,False
3394452012,319,521,3810,0.00,0.00,False
831151718,76704,680,16425,0.00,1.00,False
365656828,485,902,53235,0.67,2.00,False
67490590,4,4,94,0.00,0.00,False
1903395168,3,21,2,0.00,0.00,False
329415802,326,655,3228,0.00,1.00,False
341642604,4,9,15,0.00,1.00,False
318637772,1902,188,56329,2.00,4.00,False
3608460196,245,235,12201,0.00,0.00,False
889055672339488770,16,19,373,0.00,0.00,False
3419797408,708,522,1148,0.00,1.00,False
786147683387924480,634,1328,3007,0.00,0.00,False
3742816397,33,791,64,0.00,1.00,False
1050104630519234560,38,101,628,1.50,1.50,False
2213915701,3433,180,14320,0.00,1.00,False
441262276,1324,375,18033,0.00,9.00,False
124753831,321,598,3353,0.00,0.00,False
4665286281,1136,1548,16527,1.00,0.00,False
1329769362,2282,1655,4259,2.67,10.00,False
23041935,723,180,2589,1.00,0.00,False
448893954,592,807,1961,2.00,7.00,False
596688193,30,254,1940,0.00,0.00,False
2563065290,1039,479,1341,5.00,11.00,False
768029144278065152,2222,1961,16901,171.00,396.00,False
994136446650015745,107,106,265,1.00,1.00,False
1053982034824232961,11,22,47,0.00,1.00,False
1053714060,143,196,704,0.00,2.00,False
974204778338226176,43,566,1018,0.00,0.00,False
1256473993,6067,4752,96650,0.00,4.00,False
1267113385,25,276,692,0.00,0.00,False
759450130051395584,82,231,590,1.73,5.55,False
974354835708538880,7128,2947,3796,36.00,343.00,False
1058410439862837248,2,7,6,0.00,1.00,False
2315856098,799,351,2282,0.00,0.00,False
799274858899185664,783,303,19922,1.00,4.00,False
810899285604757504,137,219,6720,0.00,0.00,False
73191905,224,130,1856,0.00,2.00,False
702957798074814466,2,12,67,0.00,0.00,False
902104164221816832,2271,959,18351,21.50,74.50,False
2946160893,1368,1116,4413,2.00,11.00,False
914827806718222336,77,164,1470,11.00,34.00,False
4782658040,201,76,18778,0.00,1.00,False
867662958,139,417,12906,0.00,0.00,False
1959303637,1223,1027,10393,1.00,1.00,False
3024110422,1110,394,4905,1.00,7.00,False
2164485721,7142,6509,38761,0.00,3.00,False
2693005801,24,23,67,0.00,0.00,False
3122487777,9046,2460,120017,48.00,240.00,False
718563717361889280,222,657,193,0.00,6.00,False
940661887506767872,418,1637,29369,0.00,1.00,False
889821616364023808,293,140,200,1.00,8.00,False
128518308,4,33,14,0.00,2.00,False
1058786534067970048,0,13,4,0.00,1.00,False
1011980778467717120,16,93,49,0.00,3.00,False
3390853871,49,331,1362,0.00,0.00,False
3297646544,35,133,952,0.00,0.00,False
975013864919191553,40,221,497,0.00,2.00,False
296091895,198,340,6880,1.00,1.00,False
2276178979,576,323,74917,1.00,2.00,False
3313969870,318,512,5473,0.00,2.00,False
1852184286,6665,5709,42589,1.00,6.00,False
426689820,13,180,336,0.50,2.50,False
732619795506565120,1726,726,107497,1.00,3.00,False
2772796608,21,24,216,0.00,0.00,False
481422925,267,994,7813,0.00,1.00,False
820573085975924736,1277,1072,3626,83.00,107.00,False
867828269328080896,1473,4995,23971,1.33,1.33,False
3823549157,4,1,821,0.00,1.00,False
4329566716,52,50,617,0.00,0.00,False
103560158,408,205,17204,0.00,0.00,False
514278017,1214,2655,43226,1.00,2.00,False
1020205765343285248,0,0,9,0.00,0.00,False
61817571,1134,1736,16721,0.00,4.00,False
718402018843430912,86,285,79,1.00,0.00,False
702864474282262529,274,925,6427,0.00,0.00,False
4026288256,1997,2379,28216,0.00,0.00,False
944675955896979456,60,122,1221,0.00,3.00,False
434010416,60,63,499,0.00,0.00,False
976330899401969664,14,15,189,0.00,0.00,False
995061172100583425,8,136,318,0.00,2.00,False
1307810246,979,2281,24470,0.00,2.00,False
3730492636,121,88,702,0.00,1.00,False
774452209,17,198,687,0.00,1.00,False
811444728902385664,455,49,3189,0.50,0.50,False
894147177433399296,138,200,2616,0.50,1.00,False
1222485523,359,220,1365,3.00,5.00,False
771729326492483584,540,80,14949,1.00,2.00,False
1003927447983751168,1069,1251,10393,15.00,29.00,False
4482277414,6977,1929,41688,4.00,10.00,False
836983951336091649,997,1247,13878,0.00,0.00,False
1005765200031731712,61,150,924,0.00,5.00,False
1385391349,1201,1415,16844,0.00,1.00,False
855460592987103232,222,2464,1242,0.00,0.00,False
198431548,129131,58,3432,32.00,34.00,False
2676358976,203,22,325,0.00,1.00,False
773455387949469696,418,333,2575,3.00,2.00,False
1032263109187129344,361,595,10338,1.00,5.00,False
48748308,835,599,65837,0.00,0.50,False
296834727,70,223,460,0.00,0.00,False
885452422054891520,26,131,41,0.00,0.00,False
1864332181,41,122,55,0.00,0.00,False
1002270525211758593,75,40,77,0.50,0.50,False
965886957028028417,10,377,67,0.00,0.00,False
1242389978,1454,687,19789,0.00,0.00,False
866017075,301,1497,3415,0.00,0.00,False
981045793393127424,430,293,9018,0.00,0.00,False
1049672031233556482,2,14,54,0.00,0.00,False
911126664721129472,4188,3166,12783,0.00,9.00,False
2872110645,100,308,7630,0.00,0.00,False
393342778,1187,2670,8805,0.00,1.00,False
110439693,7870,3010,8660,6.00,6.50,True
710854590825177088,772,2053,6842,0.50,1.00,False
990953692366065665,59,352,4573,0.00,0.00,False
944352458,194,655,5004,0.00,0.00,False
2473087891,6082,1656,5212,10.67,20.33,False
834147350725718018,817,1920,11000,0.00,3.00,False
825349867572719617,28,131,2434,1.00,4.00,False
4763746395,20,53,432,0.00,0.00,False
819293677407391744,5309,3390,45471,19.25,63.25,False
536604031,3422,1920,21851,10.00,54.00,False
1044222043972079617,8,69,371,1.00,2.00,False
785228063504273408,56,48,5421,0.00,0.00,False
2980445405,57,345,4430,0.00,0.00,False
1292622390,218,245,5093,1.00,0.50,False
479373693,9352,530,239436,10.67,67.00,False
2237549338,1839,1021,40059,0.50,2.00,False
1384725834,14,563,66,0.00,0.00,False
1052979089668231168,72,277,342,0.00,1.00,False
472152885,4,11,76,0.00,1.00,False
2776463135,465,442,2321,0.00,3.00,False
732494703308857346,217,249,6321,0.00,0.00,False
1840425030,509,235,2310,0.00,1.00,False
3431625166,83,100,145,0.00,0.00,False
1078982564,10054,2199,53545,11.50,104.50,False
932572054070681602,665,123,263,0.50,1.50,False
3563236455,485,95,2136,0.00,4.00,False
96151244,812,571,11466,0.00,2.00,False
1255195286,6723,4534,160135,1.00,2.00,False
702137966530052096,202,149,3084,0.00,3.00,False
4893078659,116,765,1204,0.00,1.00,False
3433879487,758,1076,21576,1.67,4.33,False
4068025449,137,0,8719,0.00,0.00,False
379790443,12,224,56,,,False
1292804527,223,1355,20047,0.00,0.00,False
121479929,312,948,2207,5.00,10.00,False
2716663585,58,525,1936,0.00,0.00,False
769805768816201728,247,351,4323,0.00,2.00,False
4297535061,235,197,32917,0.00,0.00,False
2427166447,5702,157,11426,48.00,78.00,False
955179801093996545,447,1062,343,0.00,0.00,False
2915974442,124,1057,5436,0.00,1.00,False
3612822316,144,482,6062,0.00,0.00,False
3147402917,356,732,13627,0.00,1.00,False
3296701223,2135,2194,4393,2.00,2.00,False
810462284355145728,324,128,155,2.00,7.00,False
894366201819742208,281,338,3213,17.00,53.00,False
1048594670249496578,4,79,73,0.00,0.00,False
754590342989639681,242,319,6765,0.00,0.00,False
835069952428224513,108,22,158,1.00,2.00,False
3154014483,313,836,1508,0.00,0.00,False
1008358672349696000,348,324,946,8.00,60.00,False
1133887783,1258,2157,4584,0.50,3.00,False
2961031061,47,269,2045,0.00,0.00,False
1020668090319818753,57,431,339,0.00,3.00,False
4481379196,8635,563,5729,15.83,87.33,False
925782947520794624,995,1700,12465,4.00,6.75,False
258357948,3006,914,17458,58.50,112.50,False
795040827038953472,1326,1685,34266,1.00,14.50,False
3247040304,754,996,28845,0.00,0.00,False
724559233,28,52,1112,0.00,0.00,False
900788865388224512,3,73,39,0.50,1.00,False
330223690,12133,333,12030,46.00,206.00,False
777289481493811205,9,82,589,0.00,1.00,False
1911077178,69,213,2336,0.00,0.00,False
2923675863,1475,909,2988,2.00,10.00,False
88688079,49,798,1205,0.00,0.00,False
3633182657,284,333,7446,0.00,0.00,False
1016685094063484928,97,250,2030,0.00,1.00,False
2918476295,176,719,4200,0.00,19.00,False
515306180,17,24,5138,0.00,0.00,False
455693936,4675,1213,3081,53.50,150.50,False
2242274947,151,423,11992,2.00,10.00,False
3241577825,15648,1328,11441,99.00,368.00,False
789446295127818240,31,19,0,,,False
1524903979,10645,245,2018,19.00,184.00,True
507515446,69,327,300,1.00,6.00,False
3246027051,290,145,161,2.00,1.33,False
812050503865659392,1318,2171,12521,0.00,6.00,False
2310076855,6,127,23,0.00,3.00,False
594345992,35,63,197,9.00,21.00,False
3352030187,280,507,1001,0.00,0.00,False
2809668092,2115,546,6456,16.00,40.50,False
74841289,177,249,2510,0.00,0.00,False
2420546335,2230,660,2340,61.00,123.00,False
786884154457817089,157,487,799,0.00,1.00,False
4877842191,4095,219,1008,4.40,9.20,False
1054092604441280513,0,14,25,,,False
891407722352177154,136,496,1960,0.00,1.00,False
231101247,55,368,862,0.50,3.00,False
318984880,1607,1410,3467,0.00,0.00,False
836108528494456832,1520,893,21863,2.00,10.00,False
241488377,42886,154,110716,2.00,9.00,False
3337074616,43351,640,3215,31.00,44.00,False
944327893009788928,1361,1437,12899,0.00,6.00,False
972073710797623298,91,271,117,1.00,1.00,False
838145348648452096,623,1177,12046,0.00,0.00,False
271451645,2352,356,17426,1.56,2.56,False
2601900860,1903,262,9501,0.00,0.00,False
2398076163,1944,1796,15062,4.00,24.00,False
375003021,2127,1288,13352,2.00,7.00,False
1273406312,327,245,13543,2.00,6.33,False
1054100091240374277,3,19,15,0.00,2.00,False
966640089404264448,14,103,296,0.00,0.00,False
966708716828585984,157,1056,1852,0.00,1.00,False
4904500031,66,148,1397,1.00,6.00,False
314451874,749,610,4852,1.00,0.00,False
3253082955,1421,264,11737,0.00,13.00,False
811171776176726016,134,433,6554,3.00,4.00,False
774900033883893760,371,303,20056,1.00,1.50,False
563612114,9606,414,66766,7.00,36.67,False
855999444,847,786,243,,,False
47308842,19052,292,34014,1.40,2.20,False
3402670365,10130,786,8324,17.00,18.00,False
3128352316,132,164,314,0.00,0.00,False
3816885381,15254,360,35661,60.00,267.00,False
104860748,9,126,90,0.00,1.00,False
916030739472355329,1013,1153,3440,0.00,0.00,False
3386445880,4074,1416,13658,15.00,154.00,False
343193498,156,481,11011,0.00,0.00,False
90696893,584,439,14898,0.00,5.00,False
877168555665608705,42,113,1873,0.00,1.00,False
845647861509443585,1078,486,5998,5.00,12.00,False
605805311,383,509,1682,0.50,0.50,False
453963242,356,370,1284,0.00,5.00,False
724468780206809088,2787,1649,12675,5.00,21.00,False
469251331,4132,587,51382,0.50,1.00,False
801161214164369408,195,605,2158,0.00,0.00,False
1357032836,949,839,29291,0.00,2.00,False
1020936697,62,778,5867,0.00,0.00,False
906605977251835904,8,113,91,0.00,0.00,False
806499884,146,140,24500,0.00,0.00,False
1076576528,54874,484,45324,13.70,30.90,False
463135453,213,429,9016,0.00,1.00,False
3207816387,646,436,609,2.00,1.00,False
1443497190,758,220,25519,2.00,4.00,False
916564626837565440,2856,1678,26139,0.00,3.00,False
2850304133,2311,1294,74320,1.00,4.00,False
705132221401800706,531,83,18917,0.50,1.00,False
819861818776702976,497,227,2794,0.00,6.00,False
2209517618,1739,1167,2268,37.69,67.63,False
1923269744,506,1634,970,0.00,0.00,False
150993071,34255,591,40546,20.50,204.50,False
826189017343459328,183,735,15828,0.00,0.00,False
1164146222,2033,723,29765,1.50,5.00,False
140955740,1650,79,5700,1.53,2.21,False
1028366525273710592,8,32,52,0.00,0.00,False
1485007568,1582,2017,114209,0.00,0.00,False
827817306386550784,1395,329,24921,7.00,7.67,False
382576566,2186,210,15560,0.00,1.00,False
191849754,141,200,24799,0.00,0.00,False
1270631965,243,318,6105,1.00,3.00,False
2618345983,715,736,12851,1.00,1.00,False
736536177541533700,69,128,339,2.00,4.00,False
986897597959983104,48,612,2442,1.50,3.00,False
2836938759,48,194,559,0.00,0.00,False
1032952895308791809,55,299,519,0.00,1.00,False
1044668779630874627,9,7,1,6.00,1.00,False
876530078796140545,1579,2122,19576,21.00,63.00,False
15877628,153798,1360,42945,112.64,227.00,False
1030364091590881280,11,98,78,0.00,0.00,False
4330420337,6154,296,24850,5.00,27.00,False
571545443,443,828,1770,0.00,1.00,False
700992016000401409,6,18,58,0.00,0.00,False
763655272875364352,175,1257,3223,0.00,0.00,False
812384694855733249,101,354,8100,0.00,0.00,False
744981204135514113,107,83,6619,0.00,1.00,False
2465886560,31,189,727,0.00,0.00,False
303117114,24,223,900,0.00,0.00,False
888423084730060800,609,919,7757,9.00,20.00,False
3975756309,539,954,36548,0.00,0.00,False
180756614,281,184,417,0.80,1.00,False
3317658417,584,584,3872,0.00,7.00,False
716742538498060294,7225,775,36856,13.91,40.55,False
1022650760,70,123,294,0.00,0.00,False
61552404,7927,1506,27514,42.00,158.00,False
985198564631613440,57,861,1543,0.00,0.00,False
4046025796,39,303,1017,0.00,1.00,False
3301763368,80,88,1179,0.00,0.00,False
620421132,11370,4224,8126,139.00,373.50,False
3613320502,670,509,4604,4.00,12.00,False
4808193807,1272,1022,24004,0.00,1.00,False
843978006,374,164,23522,1.00,1.00,False
1008964069242568704,14,308,85,0.00,1.00,False
4560869421,480,169,4481,0.50,0.00,False
117763985,986,658,9656,0.00,0.00,False
752507575531347968,264,322,25275,0.00,0.00,False
3302523197,2469,691,11599,5.00,8.00,False
788319954227658752,259,445,935,1.00,1.00,False
1008822249925828608,1735,1974,8832,1.00,3.00,False
965561093891543040,40,47,256,1.00,1.00,False
2778299852,307,810,4378,1.00,0.00,False
1031253003947454464,594,683,12803,4.00,0.00,False
819663772428201986,119,27,265,1.20,1.60,False
4898023205,133,132,294,1.00,1.00,False
852855836103856128,324,552,4891,0.00,0.00,False
3014220437,446,833,1211,0.00,0.00,False
2430402410,985,314,8199,0.00,0.00,False
938726486,6890,685,108239,2.00,4.00,False
960054404627001344,30,94,94,3.00,7.00,False
50975809,18,90,90,0.00,1.00,False
4044862769,19568,1252,77100,5.67,28.67,True
881075724739858432,2708,1789,27880,71.00,285.00,False
3395184977,564,270,683,6.00,10.00,False
760717245588840453,224,313,9348,0.00,0.00,False
3049524834,35,240,267,0.00,0.00,False
3222588577,1583,1284,54440,0.00,0.00,False
594363910,67,208,17334,0.00,0.00,False
2690450257,447,875,4340,0.50,4.00,False
220670906,273,863,10909,0.00,0.00,False
769655269630640128,314,188,24519,0.00,0.00,False
494129244,120,399,884,0.00,0.00,False
2394365358,1013,642,48716,0.00,0.00,False
2603702154,158,260,2784,0.00,1.00,False
3296615789,289,218,1651,2.00,9.00,False
423632581,3,12,554,0.00,0.00,False
470971759,362,327,1993,4.00,8.00,False
899282148166963200,2,29,461,0.00,1.00,False
93252911,2367,159,6370,1.00,1.00,False
1346770759,248,217,1621,1.44,1.22,False
619541376,2679,468,6438,21.00,43.00,False
864909302372474880,74,300,2443,0.00,1.00,False
1645449679,4037,1439,13229,41.00,118.00,False
800781341486813184,3747,752,1331,16.15,98.54,False
952563143687000065,1541,3520,2760,0.50,0.00,False
1073461458,69268,815,69885,3.50,8.50,False
288235609,99,485,14352,0.00,0.00,False
1054002138748194816,2,55,25,0.00,0.00,False
317703006,19,56,26,0.00,1.00,False
4883277119,146,197,16883,0.00,0.00,False
4343396776,978,406,5743,0.00,5.00,False
608011078,299,246,199,2.00,11.00,False
2172497244,263,239,5254,,,False
382217834,103,462,1052,0.00,2.00,False
1617372674,657,746,5333,499.00,83.00,False
1966500558,2685,1413,24909,1.00,8.33,False
1458260916,214,446,14202,0.00,0.00,False
2973552209,192,380,158,29.33,38.67,False
922273632,751,1091,2176,0.00,2.00,False
1049215958974431237,28,172,2267,0.00,0.00,False
827480531470262272,899,2086,29307,0.00,1.00,False
2374496424,179,272,3020,0.00,3.00,False
323980451,1115,1184,2094,1.00,4.00,False
304362226,740,880,3771,13.00,24.00,False
973888282403667968,442,171,765,5.00,4.00,False
1037926393173159936,0,4,1,0.00,0.00,False
625490650,3672,599,6290,0.00,1.00,False
1059405280495239168,17,75,90,0.00,1.00,False
721772320226996224,351,478,11081,0.00,2.00,False
1035249738877165568,2,17,360,0.00,0.00,False
1069060742,6275,2430,12093,2.00,2.00,False
1008403605567823872,79,195,3380,0.50,1.00,False
885911833005223936,15,81,1420,1.00,1.00,False
4643595447,4783,1538,15121,1.00,1.00,False
891332220140564481,3211,2856,8458,6.00,44.67,False
859991231727906817,1,94,53,0.00,0.00,False
4252051227,1710,3072,34672,1.00,4.00,False
172258325,272,486,2316,0.00,3.00,False
3639700755,6,135,459,0.00,0.00,False
85267422,123,282,86076,0.00,0.00,False
49943514,530,225,2707,0.00,4.50,False
1035473682,163,401,146,0.00,1.00,False
1003747837,35,117,490,0.00,0.00,False
2728245603,449,954,3335,0.00,0.00,False
1050479720834486277,23,61,681,0.00,1.00,False
3399891628,205,65,7465,0.00,1.00,False
3350697671,338,182,1893,3.00,7.00,False
1038179701,667,233,87809,0.00,0.00,False
1037696821433458688,29,76,987,2.67,7.33,False
184352154,123,100,1635,0.00,0.00,False
4098339214,1080,825,5680,1.00,14.00,False
2646123157,645,99,9,0.00,2.00,False
733048255387471872,926,344,1379,5.00,33.00,False
3414332729,314,581,8982,0.00,0.00,False
975720022734667777,139,29,805,1.33,1.00,False
1522421904,107,527,4514,0.50,2.00,False
385300457,7610,1050,108287,1.00,11.00,False
2825052156,731,273,9376,0.00,3.00,False
700657882841239552,13983,463,31602,38.00,197.50,False
1261991396,20,142,82,0.00,0.00,False
973823006349897728,2159,767,3511,6.50,20.00,False
2879884891,183,1284,873,0.00,0.00,False
3069267731,2813,3559,66766,0.00,1.00,False
2400424813,1451,2755,14368,0.00,2.00,False
2325981759,203,165,543,0.00,1.00,False
1032932387431350273,41,16,135,0.00,0.00,False
3429519935,668,661,22819,0.00,1.00,False
1496345430,4100,2850,26509,0.00,0.00,False
245523177,93,68,523,0.00,0.00,False
744328507791126528,13,130,1389,1.00,4.00,False
957797366,4272,1238,45018,3.00,17.00,False
3915782308,1665,5000,6957,0.00,0.00,False
3025264498,8578,1678,107455,13.00,21.00,False
2880163979,1269,104,6729,1.00,10.00,False
15369122,2272,998,51177,0.00,1.00,False
2482236980,9141,1157,41872,43.09,264.36,False
983453731135152128,46,180,718,1.00,3.00,False
149871156,1493,1467,2097,0.00,0.00,False
